manifest,leg,trailer,reefer_unit,trip_start,trip_end,route,origin,destination,leg_miles,total_miles,service_type,temperature,season,month,day_of_week,trip_duration_days,is_slxi,is_thermoking,is_carrier,reefer_model,reefer_year,pm_policy_days,reefer_age_at_trip,container_age_at_trip,reefer_install_days_at_trip,days_since_last_pm,is_pm_overdue,days_pm_overdue,pm_on_time_count,pm_late_count,pm_total_intervals,pm_compliance_ratio,pm_gap_mean,pm_gap_std,pm_gap_cv,pm_gap_max,pm_gap_min,days_since_major_service,has_had_major_service,days_since_starter_replacement,has_had_starter_replacement,days_since_alternator_replacement,has_had_alternator_replacement,days_since_battery_replacement,has_had_battery_replacement,days_since_fuel_polishing,has_had_fuel_polishing,repair_cum_cost,repair_cum_count,nonpm_cum_cost,nonpm_cum_count,repair_cost_30d,repair_count_30d,nonpm_cost_30d,nonpm_count_30d,repair_cost_90d,repair_count_90d,nonpm_cost_90d,nonpm_count_90d,repair_cost_180d,repair_count_180d,nonpm_cost_180d,nonpm_count_180d,repair_cost_365d,repair_count_365d,nonpm_cost_365d,nonpm_count_365d,repair_acceleration,repeat_repairs_90d,max_repeat_count_90d,genrep_to_pm_ratio,days_since_any_shop_visit,unique_repair_reasons_90d,unique_shops_365d,unique_compcodes_cum,unique_compcodes_365d,unique_shops,has_dor,has_dor_90d,has_accident,has_warranty,compressor_cum,compressor_90d,compressor_365d,electrical_charging_cum,electrical_charging_90d,electrical_charging_365d,fuel_system_cum,fuel_system_90d,fuel_system_365d,condenser_cum,condenser_90d,condenser_365d,engine_cum,engine_90d,engine_365d,evaporator_cum,evaporator_90d,evaporator_365d,refrigerant_lines_cum,refrigerant_lines_90d,refrigerant_lines_365d,coolant_cum,coolant_90d,coolant_365d,sheet_metal_cum,sheet_metal_90d,sheet_metal_365d,throttle_cum,throttle_90d,throttle_365d,starter_cranking_cum,starter_cranking_90d,starter_cranking_365d,drier_cum,drier_90d,drier_365d,diagnosis_cum,diagnosis_90d,diagnosis_365d,chute_bulkhead_cum,chute_bulkhead_90d,chute_bulkhead_365d,data_logger_cum,data_logger_90d,data_logger_365d,unit_retrieval_cum,unit_retrieval_90d,unit_retrieval_365d,thermostat_cum,thermostat_90d,thermostat_365d,expansion_valve_cum,expansion_valve_90d,expansion_valve_365d,exhaust_egr_cum,exhaust_egr_90d,exhaust_egr_365d,defrost_cum,defrost_90d,defrost_365d,control_panel_cum,control_panel_90d,control_panel_365d,remote_status_light_cum,remote_status_light_90d,remote_status_light_365d,has_dor_14d,has_electrical_14d,has_starter_14d,days_since_last_repair,diag_no_fix_14d,n_repair_groups_14d,has_repeat_repair_30d,repair_cost_14d,telem_shutdowns_total,telem_alarms_total,telem_low_fuel_total,telem_restarts_total,telem_not_reporting_total,telem_events_total,telem_shutdowns_90d,telem_alarms_90d,telem_low_fuel_90d,telem_events_90d,telem_shutdowns_180d,telem_alarms_180d,telem_low_fuel_180d,telem_events_180d,days_since_last_telem_shutdown,days_since_last_alarm,days_since_last_low_fuel,days_since_last_telem_event,last_battery_voltage,min_battery_voltage_90d,battery_below_12v,last_fuel_pct,alarm_red_total,alarm_yellow_total,alarm_green_total,alarm_red_90d,alarm_yellow_90d,alarm_severity_score,alarm_severity_score_90d,engine_hours_at_trip,engine_hours_per_day,engine_hours_since_last_pm,container_repair_cum_count,container_repair_cum_cost,container_repair_count_90d,container_repair_cost_90d,container_repair_count_365d,container_repair_cost_365d,days_since_last_container_repair,fuel_fills_total,fuel_fills_30d,fuel_fills_90d,fuel_avg_liters_per_fill,days_since_last_fuel_fill,fuel_avg_liters_90d,origin_temp,dest_temp,transit_temp_swing,transit_min_temp,transit_max_temp,origin_dest_temp_diff,extreme_cold_flag,danger_zone_flag,heating_mode,last_mode_continuous,last_mode_cycle_sentry,continuous_mode_ratio,shutdown
2159317,14099016,693053,AST-1530,2025-02-02 02:06:00.000,2025-02-06 00:17:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,FRZ,-15.0,Winter,2,6,3.924305555555556,1,1,0,SLXI-DRC,2018.0,120,7.0833333333332575,7.0833333333332575,1803,17.0,0.0,0.0,1.0,1.0,2.0,0.5,160.0,55.0,0.34375,215.0,105.0,164.0,1,164.0,1,,0,,0,17.0,1,8043.8,12,7357.8,10,1066.06,3,698.56,2,1122.88,5,755.38,4,2779.44,7,2411.94,6,8043.8,12,7357.8,10,2.5,1,4,5.0,11.0,1,5,12,12,5,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,1,698.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,18710.0,6.576158940397351,13.0,4,1367.14,1,876.12,3,1334.64,17.0,14,3,5,117.76571428571428,1.0625,104.26,20.9,-12.1,51.2,-23.5,27.7,33.0,1,0,0.0,,,,0
2160284,14099141,530518,AST-1017,2025-02-02 02:06:00.000,2025-02-06 00:17:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,FRZ,-10.0,Winter,2,6,3.924305555555556,0,1,0,MDL-230,2013.0,90,12.083333333333258,11.083333333333258,3705,210.0,1.0,120.0,0.0,1.0,1.0,0.0,124.0,0.0,0.0,124.0,124.0,115.0,1,,0,,0,,0,210.0,1,2452.82,7,1560.24,4,0.0,0,0.0,0,0.0,0,0.0,0,375.14,1,0.0,0,1698.58,6,806.0,3,0.0,0,0,1.3333333333333333,115.0,0,3,7,7,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,20688.0,7.553719008264463,1993.0,9,1589.94,1,157.9,9,1589.94,33.0,15,1,2,152.08266666666665,1.4034722222222222,144.0,20.9,-12.1,51.2,-23.5,27.7,33.0,1,0,0.0,,,,0
2160282,14099135,673819,AST-1437,2025-02-02 02:06:00.000,2025-02-06 00:17:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,FRZ,-10.0,Winter,2,6,3.924305555555556,0,1,0,MDL-600,2016.0,90,9.083333333333258,9.083333333333258,1803,165.0,1.0,75.0,,,,,,,,,,277.0,1,165.0,1,,0,,0,276.0,1,3131.69,7,1363.55,4,0.0,0,0.0,0,81.34,1,81.34,1,1700.22,3,709.46,2,2806.88,6,1038.74,3,0.5,0,1,1.3333333333333333,30.0,1,3,11,9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,0,0.0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,,,12.0875,12.0875,13.46,13.46,0.0,83.0,0,1,0,0,1,2,2,22167.0,6.303672316384181,1203.0,4,377.62,1,32.5,4,377.62,33.0,11,3,3,122.97545454545453,1.3777777777777778,188.21666666666667,20.9,-12.1,51.2,-23.5,27.7,33.0,1,0,0.0,1.0,0.0,1.0,0
2160261,14099019,673646,AST-1313,2025-02-02 02:06:00.000,2025-02-06 00:17:00.000,Hub-East -> Hub-West,Hub-East,Hub-West,2127.0,2127,UNK,55.0,Winter,2,6,3.924305555555556,0,1,0,MDL-600,2015.0,90,10.083333333333258,10.083333333333258,1803,178.0,1.0,88.0,0.0,1.0,1.0,0.0,125.0,0.0,0.0,125.0,125.0,178.0,1,,0,,0,,0,,0,2050.07,4,1222.4699999999998,3,0.0,0,0.0,0,449.91,2,449.91,2,1277.51,3,449.91,2,2050.07,4,1222.4699999999998,3,2.0,1,2,3.0,59.0,1,3,7,7,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,0,0.0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,,,,20.160416666666663,13.59,13.57,0.0,87.0,0,0,0,0,0,0,0,22622.0,11.165302782324058,1496.0,5,534.82,0,0.0,3,469.8200000000001,228.0,12,0,2,99.935,64.48402777777778,37.98,20.9,-12.1,51.2,-23.5,27.7,33.0,1,0,1.0,1.0,0.0,1.0,0
2160195,14098531,673746,AST-1382,2025-02-02 03:12:00.000,2025-02-05 12:32:00.000,Hub-East -> Hub-North,Hub-East,Hub-North,2116.0,2116,FRSH,34.0,Winter,2,6,3.388888888888889,0,1,0,MDL-600,2016.0,90,9.083333333333258,9.083333333333258,1803,16.0,0.0,0.0,,,,,,,,,,16.0,1,16.0,1,,0,,0,,0,2854.26,5,1666.0099999999998,4,1188.25,1,0.0,0,2430.46,3,1242.2099999999998,2,2430.46,3,1242.2099999999998,2,2646.5,4,1458.2499999999998,3,3.0,1,2,4.0,16.0,1,3,10,9,3,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,24494.0,6.044568245125348,1.0,5,255.98,1,32.5,5,255.98,42.0,14,3,5,113.44642857142856,2.673611111111111,81.08,20.9,-19.9,56.5,-28.8,27.7,40.8,1,0,1.0,,,,0
2160286,14099184,693031,AST-1512,2025-02-02 03:12:00.000,2025-02-07 09:09:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRZ,-10.0,Winter,2,6,5.247916666666667,0,1,0,MDL-600,2016.0,90,9.083333333333258,8.083333333333258,1803,122.0,1.0,32.0,0.0,1.0,1.0,0.0,118.0,0.0,0.0,118.0,118.0,,0,240.0,1,,0,,0,122.0,1,1266.89,4,313.6,2,-128.81,1,-128.81,1,313.6,2,313.6,2,826.0799999999999,3,313.6,2,1266.89,4,313.6,2,2.0,1,2,1.0,5.0,1,2,6,6,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0,-128.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,20671.0,6.601164483260553,608.0,3,97.5,0,0.0,3,97.5,136.0,11,1,2,103.10272727272728,23.860416666666666,113.7,20.9,23.1,59.7,-28.8,30.9,2.200000000000003,1,0,0.0,,,,0
2160283,14099138,530551,AST-1103,2025-02-02 03:12:00.000,2025-02-07 09:09:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,HEAT,55.0,Winter,2,6,5.247916666666667,0,1,0,C600,2015.0,90,10.083333333333258,10.083333333333258,3509,53.0,0.0,0.0,0.0,2.0,2.0,0.0,150.0,53.0,0.3533333333333333,203.0,97.0,,0,354.0,1,,0,,0,150.0,1,5397.92,11,4258.08,8,714.6800000000001,2,714.6800000000001,2,920.08,3,714.6800000000001,2,1615.78,5,986.14,3,4200.68,9,3060.84,6,1.5,1,2,2.6666666666666665,25.0,1,4,13,13,4,1,1,0,0,1,0,1,2,1,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,29.347916666666663,,,29.347916666666663,9.68,9.68,1.0,100.0,0,1,1,0,1,3,2,18844.0,5.787037037037037,286.0,5,146.66,2,49.16,5,146.66,16.0,7,1,1,96.34428571428572,23.88125,158.0,20.9,23.1,59.7,-28.8,30.9,2.200000000000003,1,0,1.0,0.0,0.0,,0
2159400,14099355,673831,AST-1448,2025-02-02 03:12:00.000,2025-02-07 09:09:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRSH,34.0,Winter,2,6,5.247916666666667,0,1,0,C600,2017.0,90,8.083333333333258,8.083333333333258,1803,171.0,1.0,81.0,0.0,1.0,1.0,0.0,116.0,0.0,0.0,116.0,116.0,,0,288.0,1,,0,,0,171.0,1,2603.36,7,2154.62,6,0.0,0,0.0,0,388.96,1,388.96,1,942.74,3,494.0,2,2561.22,6,2112.48,5,0.5,0,1,6.0,41.0,1,3,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,17559.0,5.830790568654646,810.0,5,539.6800000000001,1,128.74,5,539.6800000000001,33.0,13,0,3,161.94538461538465,68.62083333333334,165.63666666666666,20.9,23.1,59.7,-28.8,30.9,2.200000000000003,1,0,1.0,,,,1
2160202,14098740,673668,AST-1324,2025-02-02 03:12:00.000,2025-02-07 09:09:00.000,Hub-East -> Hub-Pacific,Hub-East,Hub-Pacific,2738.0,2738,FRSH,55.0,Winter,2,6,5.247916666666667,0,1,0,MDL-600,2015.0,90,10.083333333333258,10.083333333333258,1803,30.0,0.0,0.0,0.0,2.0,2.0,0.0,181.5,38.5,0.2121212121212121,220.0,143.0,30.0,1,30.0,1,,0,,0,250.0,1,2767.29,7,908.36,4,559.46,2,559.46,2,2225.76,4,835.27,3,2225.76,4,835.27,3,2618.33,6,908.36,4,4.0,1,3,1.3333333333333333,10.0,1,4,8,8,4,1,1,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0,0,2,1,559.46,1,0,0,0,0,1,1,0,0,1,1,0,0,1,20.01388888888889,,,20.01388888888889,10.2,10.2,1.0,88.0,0,0,1,0,0,1,0,21049.0,5.553306342780027,75.0,2,65.0,1,32.5,2,65.0,23.0,14,1,2,93.51857142857143,10.436805555555557,70.25,20.9,23.1,59.7,-28.8,30.9,2.200000000000003,1,0,1.0,0.0,0.0,,1
2160365,14099568,530605,AST-1151,2025-02-02 04:00:00.000,2025-02-04 05:30:00.000,Hub-East -> Hub-Central,Hub-East,Hub-Central,1291.0,1291,FRZ,-10.0,Winter,2,6,2.0625,0,1,0,C600,2015.0,90,10.083333333333258,10.083333333333258,3498,24.0,0.0,0.0,0.0,1.0,1.0,0.0,336.0,0.0,0.0,336.0,336.0,281.0,1,,0,,0,,0,24.0,1,5337.25,12,4937.51,11,737.97,3,338.23,2,857.53,4,457.79,3,857.53,4,457.79,3,5337.25,12,4937.51,11,4.0,1,3,11.0,0.0,1,5,12,12,5,1,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,2,9,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,49.68,1,0,0,0,0,1,1,0,0,1,1,0,0,1,20.168055555555554,,,20.168055555555554,9.78,9.78,1.0,94.0,1,1,1,1,1,6,5,16110.0,5.532885906040269,32.0,3,142.42000000000002,0,0.0,3,142.42000000000002,128.0,9,1,2,83.43777777777778,2.19375,99.85,20.9,-6.7,41.0,-13.3,27.7,27.6,1,0,0.0,0.0,0.0,,0
2160346,14099485,693176,AST-1639,2025-02-02 04:00:00.000,2025-02-07 00:07:00.000,Hub-East -> Hub-Prairie,Hub-East,Hub-Prairie,1788.0,1788,FRSH,34.0,Winter,2,6,4.8381944444444445,0,1,0,PRECDNT MDL-600,2014.0,90,11.083333333333258,7.0833333333332575,1802,9.0,0.0,0.0,0.0,2.0,2.0,0.0,156.5,54.5,0.3482428115015974,211.0,102.0,221.0,1,,0,,0,,0,9.0,1,3755.3,7,3164.1800000000003,5,1431.5300000000002,3,1077.5700000000002,2,1568.73,4,1214.77,3,1568.73,4,1214.77,3,3248.64,6,2657.52,4,4.0,1,3,2.5,5.0,1,4,8,8,5,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,2,1,225.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,22149.0,5.298408488063661,31.0,5,413.84,2,142.04,3,174.54,9.0,14,0,2,148.30142857142854,88.53819444444444,29.355,20.9,0.5,29.8,-2.1,27.7,20.4,1,0,1.0,,,,0
2149191,14040324,673759,AST-1002,2025-02-02 06:12:42.537,2025-02-02 09:12:51.507,Hub-Pacific -> Hub-East,Hub-Pacific,Hub-East,2738.0,2738,UNK,41.0,Winter,2,6,0.1251038194444444,0,1,0,MDL-230,2012.0,90,13.083333333333258,9.083333333333258,4368,36.0,0.0,0.0,0.0,2.0,2.0,0.0,178.0,70.0,0.3932584269662921,248.0,108.0,298.0,1,,0,,0,,0,36.0,1,4269.19,11,3785.35,10,0.0,0,0.0,0,834.8,2,834.8,2,1465.78,4,981.94,3,2883.4,8,2399.56,7,1.0,1,2,10.0,36.0,1,5,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,0.0,0,1,1,0,0,2,0,1,1,2,0,1,1,2,,17.258825659722223,0.2588256597222222,0.2588256597222222,12.96,12.96,0.0,83.0,0,2,0,0,2,4,4,20697.0,6.0,444.0,5,313.92,0,0.0,5,313.92,183.0,12,0,1,156.45416666666668,79.10674232638888,139.99,28.8,30.1,54.6,-20.4,34.2,1.3000000000000007,1,0,1.0,0.0,1.0,0.5,0
2160314,14099450,673852,AST-1466,2025-02-02 07:31:00.000,2025-02-10 07:53:00.000,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRZ,-10.0,Winter,2,6,8.015277777777778,0,1,0,C600,2017.0,90,8.083333333333258,8.083333333333258,1803,63.0,0.0,0.0,0.0,2.0,2.0,0.0,157.5,29.5,0.1873015873015873,187.0,128.0,380.0,1,380.0,1,,0,,0,192.0,1,3040.43,6,1988.24,4,0.0,0,0.0,0,820.01,3,630.98,2,1063.48,4,874.45,3,2177.27,5,1988.24,4,3.0,1,2,2.0,35.0,1,4,11,9,4,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,20121.313194443912,13.5,,0.0,1.0,0,0,0,0,0,0,0,16513.0,5.206756756756757,463.0,6,195.0,2,65.0,5,162.5,2.0,14,1,5,95.98285714285714,11.740972222222222,51.61999999999999,-10.6,12.9,48.0,-20.2,27.8,23.5,1,0,1.0,0.0,0.0,,0
2159164,14097863,673588,AST-1795,2025-02-02 07:53:00.000,2025-02-05 10:45:00.000,Hub-North -> Hub-Pacific,Hub-North,Hub-Pacific,805.0,805,,,Winter,2,6,3.1194444444444445,0,0,1,7500 APX RL,2025.0,90,0.0833333333332575,10.083333333333258,-345,,,,,,,,,,,,,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,4,1018.92,1,521.36,3,804.58,85.0,8,2,4,149.24624999999995,11.845833333333331,153.3475,-15.8,20.9,48.3,-20.4,27.9,36.7,1,0,,,,,0
2159165,14092279,673725,AST-1363,2025-02-02 08:46:00.000,2025-02-05 10:45:00.000,Hub-North -> Hub-Pacific,Hub-North,Hub-Pacific,805.0,805,,,Winter,2,6,3.082638888888889,0,1,0,MDL-600,2016.0,90,9.083333333333258,9.083333333333258,1803,96.0,1.0,6.0,0.0,1.0,1.0,0.0,185.0,0.0,0.0,185.0,185.0,281.0,1,,0,,0,,0,96.0,1,1465.63,4,384.48,2,0.0,0,0.0,0,142.1,1,142.1,1,497.74,2,142.1,1,1465.63,4,384.48,2,1.0,0,1,1.0,65.0,1,3,6,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,17940.0,4.743767313019391,492.0,6,593.24,2,174.0,6,593.24,53.0,5,1,2,82.29799999999999,13.7875,79.795,-15.8,20.9,48.3,-20.4,27.9,36.7,1,0,,,,,0
2157330,14082173,535033,AST-1270,2025-02-02 10:01:00.000,2025-02-07 06:26:00.000,Hub-North -> Hub-Metro,Hub-North,Hub-Metro,2246.0,2246,FRSH,36.0,Winter,2,6,4.850694444444445,1,1,0,SLXI-DRC,2018.0,120,7.0833333333332575,7.0833333333332575,2371,9.0,0.0,0.0,0.0,1.0,1.0,0.0,258.0,0.0,0.0,258.0,258.0,120.0,1,120.0,1,,0,,0,9.0,1,5345.19,10,4441.16,6,413.46,1,0.0,0,485.00000000000006,2,0.0,0,3532.7,5,3030.06,2,5345.19,10,4441.16,6,0.6666666666666666,0,0,1.5,9.0,0,6,13,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,1,0,413.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,13603.0,8.606687898089172,177.0,12,659.87,4,355.08,11,627.37,6.0,14,2,3,235.37642857142856,8.891666666666667,159.79333333333332,-15.8,9.2,49.3,-21.0,28.3,25.0,1,0,1.0,,,,1
2160415,14099777,673590,AST-1761,2025-02-02 10:15:00.000,2025-02-04 05:32:00.000,Hub-East -> Hub-Central,Hub-East,Hub-Central,1291.0,1291,FRSH,34.0,Winter,2,6,1.803472222222222,0,0,1,7500 APX RL,2025.0,90,0.0833333333332575,10.083333333333258,-244,,,,,,,,,,,,,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,4,2394.6,1,228.34,4,2394.6,76.0,5,0,1,127.14199999999998,67.95972222222223,124.9,20.9,-4.2,33.2,-5.5,27.7,25.1,1,0,1.0,,,,0
2160182,14099119,535071,AST-1214,2025-02-02 10:15:00.000,2025-02-04 05:32:00.000,Hub-East -> Hub-Central,Hub-East,Hub-Central,1291.0,1291,FRSH,34.0,Winter,2,6,1.803472222222222,1,1,0,SLXI-DRC,2018.0,120,7.0833333333332575,7.0833333333332575,2375,78.0,0.0,0.0,0.0,1.0,1.0,0.0,205.0,0.0,0.0,205.0,205.0,193.0,1,226.0,1,,0,,0,284.0,1,2054.67,5,1400.1,3,0.0,0,0.0,0,254.8,1,0.0,0,919.9,2,665.1,1,2054.67,5,1400.1,3,1.0,0,0,1.5,78.0,0,3,11,11,3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0,0.0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,,,7.427083333333333,7.427083333333333,12.71,12.71,0.0,13.0,0,1,0,0,1,2,2,12685.0,5.792890262751159,627.0,9,381.06,1,72.52,9,381.06,77.0,12,3,4,138.33750000000003,5.95,142.475,20.9,-4.2,33.2,-5.5,27.7,25.1,1,0,1.0,0.0,1.0,0.0,0
2160299,14099372,693108,AST-1583,2025-02-02 12:29:00.000,2025-02-10 07:53:00.000,Hub-West -> Hub-Metro,Hub-West,Hub-Metro,2256.0,2256,FRSH,50.0,Winter,2,6,7.808333333333334,1,1,0,SLXI-DRC,2018.0,120,7.0833333333332575,7.0833333333332575,1803,28.0,0.0,0.0,0.0,1.0,1.0,0.0,122.0,0.0,0.0,122.0,122.0,396.0,1,,0,,0,385.0,1,28.0,1,3586.86,7,2743.04,5,359.66,1,0.0,0,359.66,1,0.0,0,2172.28,2,1812.62,1,2451.75,5,2092.09,4,1.0,0,0,2.5,28.0,0,4,11,9,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0.0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,,,9.520138888888887,9.520138888888887,14.25,14.25,0.0,100.0,0,1,0,0,1,2,2,14661.0,5.497936726272352,401.0,8,751.54,1,237.66,6,559.58,28.0,17,0,2,114.62058823529412,65.18125,113.5,-10.6,16.8,48.0,-20.2,27.8,27.4,1,0,1.0,0.0,1.0,0.0,0
