container,container_num,reefer_unit,container_make,container_model,container_year,container_serial,shop_id,ownership,trailer_kind,in_service_date,install_date,container_age_years,reefer_install_days,reefer_make,reefer_model,reefer_year,reefer_serial,reefer_status,reefer_age_years,is_slxi,is_thermoking,is_carrier,total_events,shutdown_count,low_fuel_count,alarm_count,restarted_count,not_reporting_count,has_shutdown,total_rail_legs,total_rail_miles,unique_routes,shutdown_rate
FLI900822,900822,AST-1722,CIMCX,S-A53-05-188,2019,QCSC115296,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:57:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186178,ACTIVE,6.0,1,1,0,10,3,5,0,2,0,1,57,123452.0,19,0.0526315789473684
FLI900823,900823,AST-1723,CIMCX,S-A53-05-188,2019,QCSC115297,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:57:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185499,ACTIVE,6.0,1,1,0,9,3,6,0,0,0,1,59,122024.0,19,0.0508474576271186
FLI900824,900824,AST-1724,CIMCX,S-A53-05-188,2019,QCSC115298,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:58:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186185,ACTIVE,6.0,1,1,0,12,0,10,2,0,0,0,60,123087.0,23,0.0
FLI900825,900825,AST-1725,CIMCX,S-A53-05-188,2019,QCSC115299,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:58:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186184,ACTIVE,6.0,1,1,0,13,4,4,0,4,1,1,60,127124.0,20,0.0666666666666666
FLI900826,900826,AST-1726,CIMCX,S-A53-05-188,2019,QCSC115300,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:58:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185495,ACTIVE,6.0,1,1,0,10,3,5,1,0,1,1,61,140663.0,18,0.0491803278688524
FLI900827,900827,AST-1727,CIMCX,S-A53-05-188,2019,QCSC115301,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:58:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185988,ACTIVE,6.0,1,1,0,16,4,6,4,0,2,1,54,121880.0,19,0.074074074074074
FLI900828,900828,AST-1728,CIMCX,S-A53-05-188,2019,QCSC115302,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:59:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185978,ACTIVE,6.0,1,1,0,10,3,7,0,0,0,1,57,125844.0,14,0.0526315789473684
FLI900829,900829,AST-1729,CIMCX,S-A53-05-188,2019,QCSC115303,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:59:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186199,ACTIVE,6.0,1,1,0,13,9,3,1,0,0,1,60,131125.0,18,0.15
FLI900830,900830,AST-1730,CIMCX,S-A53-05-188,2019,QCSC115304,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 08:59:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186182,ACTIVE,6.0,1,1,0,13,0,7,6,0,0,0,48,112038.0,18,0.0
FLI900831,900831,AST-1731,CIMCX,S-A53-05-188,2019,QCSC115306,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:00:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186186,ACTIVE,6.0,1,1,0,9,1,6,2,0,0,1,59,124579.0,19,0.0169491525423728
FLI900832,900832,AST-1732,CIMCX,S-A53-05-188,2019,QCSC115307,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:00:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185733,ACTIVE,6.0,1,1,0,9,1,2,4,1,1,1,52,108164.0,21,0.0192307692307692
FLI900833,900833,AST-1733,CIMCX,S-A53-05-188,2019,QCSC115308,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:00:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185713,ACTIVE,6.0,1,1,0,12,0,12,0,0,0,0,54,115850.0,15,0.0
FLI900834,900834,AST-1734,CIMCX,S-A53-05-188,2019,QCSC115309,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:00:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186183,ACTIVE,6.0,1,1,0,9,1,6,2,0,0,1,55,112942.0,25,0.0181818181818181
FLI900835,900835,AST-1735,CIMCX,S-A53-05-188,2019,QCSC115310,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:00:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185494,ACTIVE,6.0,1,1,0,21,5,1,8,6,1,1,59,130196.0,15,0.0847457627118644
FLI900836,900836,AST-1736,CIMCX,S-A53-05-188,2019,QCSC115311,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:01:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186000,ACTIVE,6.0,1,1,0,7,0,5,2,0,0,0,56,129355.0,21,0.0
FLI900837,900837,AST-1737,CIMCX,S-A53-05-188,2019,QCSC115312,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:01:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185496,ACTIVE,6.0,1,1,0,11,0,6,2,3,0,0,56,115646.0,21,0.0
FLI900838,900838,AST-1738,CIMCX,S-A53-05-188,2019,QCSC115313,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:01:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185719,ACTIVE,6.0,1,1,0,15,2,5,1,7,0,1,50,110235.0,20,0.04
FLI900839,900839,AST-1739,CIMCX,S-A53-05-188,2019,QCSC115314,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:01:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185987,ACTIVE,6.0,1,1,0,12,4,5,1,0,2,1,57,117776.0,22,0.0701754385964912
FLI900840,900840,AST-1740,CIMCX,S-A53-05-188,2019,QCSC115315,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:02:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185708,ACTIVE,6.0,1,1,0,8,3,2,0,3,0,1,56,125259.0,15,0.0535714285714285
FLI900841,900841,AST-1198,CIMCX,S-A53-05-188,2019,QCSC115316,SHP-10,COM,RFRCNT,2020-02-02,2018-08-02 12:25:00,6,2707.0,Vendor-A,SLXI-DRC,2018.0,GLW1158707,ACTIVE,7.0,1,1,0,4,0,4,0,0,0,0,51,114419.0,19,0.0
FLI900842,900842,AST-1741,CIMCX,S-A53-05-188,2019,QCSC115317,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:02:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186203,ACTIVE,6.0,1,1,0,7,0,7,0,0,0,0,57,119964.0,20,0.0
FLI900843,900843,AST-1742,CIMCX,S-A53-05-188,2019,QCSC115318,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:02:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185720,ACTIVE,6.0,1,1,0,8,0,4,0,3,1,0,59,130330.0,18,0.0
FLI900844,900844,AST-1743,CIMCX,S-A53-05-188,2019,QCSC115319,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:02:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1186200,ACTIVE,6.0,1,1,0,17,3,6,5,3,0,1,58,127632.0,16,0.0517241379310344
FLI900845,900845,AST-1744,CIMCX,S-A53-05-188,2019,QCSC115320,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:03:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185510,ACTIVE,6.0,1,1,0,13,3,5,2,2,1,1,56,130183.0,19,0.0535714285714285
FLI900846,900846,AST-1745,CIMCX,S-A53-05-188,2019,QCSC115321,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:03:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185497,ACTIVE,6.0,1,1,0,12,1,11,0,0,0,1,58,126505.0,16,0.0172413793103448
FLI900847,900847,AST-1746,CIMCX,S-A53-05-188,2019,QCSC115322,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:03:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185993,ACTIVE,6.0,1,1,0,3,2,0,0,0,1,1,60,132820.0,22,0.0333333333333333
FLI900848,900848,AST-1747,CIMCX,S-A53-05-188,2019,QCSC115323,SHP-10,COM,RFRCNT,2020-02-02,2020-02-26 09:03:00,6,2134.0,Vendor-A,SLXI-DRC,2019.0,GLW1185723,ACTIVE,6.0,1,1,0,16,8,5,3,0,0,1,61,125488.0,18,0.1311475409836065
FLI900473,900473,AST-1804,CIMCX,S-A53-05-188,2016,QCSC 101599,SHP-10,COM,RFRCNT,2020-02-03,2026-01-06 14:17:00,9,-7.0,Vendor-B,7500 APX RL,2025.0,WAZ91834424,ACTIVE,0.0,0,0,1,3,0,3,0,0,0,0,57,122453.0,20,0.0
FLI900474,900474,AST-1405,CIMCX,S-A53-05-188,2016,QCSC 101600,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:42:00,9,2135.0,Vendor-A,S600,2016.0,6001215185,ACTIVE,9.0,0,1,0,4,3,1,0,0,0,1,58,125372.0,24,0.0517241379310344
FLI900475,900475,AST-1406,CIMCX,S-A53-05-188,2016,QCSC 101601,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:42:00,9,2135.0,Vendor-A,S600,2016.0,6001215201,ACTIVE,9.0,0,1,0,11,0,0,0,0,11,0,57,126386.0,22,0.0
FLI900476,900476,AST-1787,CIMCX,S-A53-05-188,2016,QCSC 101602,SHP-10,COM,RFRCNT,2020-02-03,2025-10-07 15:17:00,9,84.0,Vendor-B,7500 APX RL,2025.0,WAV91825091,ACTIVE,0.0,0,0,1,3,3,0,0,0,0,1,60,131231.0,23,0.05
FLI900477,900477,AST-1828,CIMCX,S-A53-05-188,2016,QCSC 101603,SHP-10,COM,RFRCNT,2020-02-03,2026-02-06 12:51:00,9,-38.0,Vendor-B,7500 APX RL,2025.0,XAA91835160,ACTIVE,0.0,0,0,1,2,1,0,0,1,0,1,53,120297.0,16,0.0188679245283018
FLI900478,900478,AST-1407,CIMCX,S-A53-05-188,2016,QCSC 101604,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:44:00,9,2135.0,Vendor-A,S600,2016.0,6001215217,ACTIVE,9.0,0,1,0,3,0,0,2,0,1,0,57,126640.0,20,0.0
FLI900479,900479,AST-1408,CIMCX,S-A53-05-188,2016,QCSC 101605,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:44:00,9,2135.0,Vendor-A,S600,2016.0,6001215226,ACTIVE,9.0,0,1,0,3,1,0,2,0,0,1,57,119483.0,20,0.0175438596491228
FLI900480,900480,AST-1409,CIMCX,S-A53-05-188,2016,QCSC 101606,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:44:00,9,2135.0,Vendor-A,S600,2016.0,6001213848,ACTIVE,9.0,0,1,0,2,0,2,0,0,0,0,54,114875.0,26,0.0
FLI900481,900481,AST-1410,CIMCX,S-A53-05-188,2016,QCSC 101607,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:45:00,9,2135.0,Vendor-A,S600,2016.0,6001215220,ACTIVE,9.0,0,1,0,4,0,4,0,0,0,0,61,134507.0,17,0.0
FLI900482,900482,AST-1411,CIMCX,S-A53-05-188,2016,QCSC 101608,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:45:00,9,2135.0,Vendor-A,S600,2016.0,6001215181,ACTIVE,9.0,0,1,0,1,0,1,0,0,0,0,61,132688.0,19,0.0
FLI900483,900483,AST-1285,CIMCX,S-A53-05-188,2016,QCSC 101609,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 11:00:00,9,2135.0,Vendor-A,S600,2016.0,6001203201,ACTIVE,9.0,0,1,0,5,0,4,0,0,1,0,60,125367.0,21,0.0
FLI900484,900484,AST-1412,CIMCX,S-A53-05-188,2016,QCSC 101611,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:46:00,9,2135.0,Vendor-A,S600,2016.0,6001215200,ACTIVE,9.0,0,1,0,3,0,3,0,0,0,0,55,130019.0,15,0.0
FLI900485,900485,AST-1413,CIMCX,S-A53-05-188,2016,QCSC 101612,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:46:00,9,2135.0,Vendor-A,S600,2016.0,6001215210,ACTIVE,9.0,0,1,0,6,0,6,0,0,0,0,55,115828.0,17,0.0
FLI900486,900486,AST-1414,CIMCX,S-A53-05-188,2016,QCSC 101613,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:46:00,9,2135.0,Vendor-A,S600,2016.0,6001215224,ACTIVE,9.0,0,1,0,9,0,2,0,7,0,0,56,124000.0,19,0.0
FLI900487,900487,AST-1415,CIMCX,S-A53-05-188,2016,QCSC 101614,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:46:00,9,2135.0,Vendor-A,S600,2016.0,6001215186,ACTIVE,9.0,0,1,0,3,1,0,0,2,0,1,54,110848.0,18,0.0185185185185185
FLI900488,900488,AST-1416,CIMCX,S-A53-05-188,2016,QCSC 101615,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:47:00,9,2135.0,Vendor-A,S600,2016.0,6001215198,ACTIVE,9.0,0,1,0,13,1,1,10,0,1,1,56,121554.0,22,0.0178571428571428
FLI900489,900489,AST-1814,CIMCX,S-A53-05-188,2016,QCSC 101616,SHP-10,COM,RFRCNT,2020-02-03,2025-11-05 11:53:00,9,55.0,Vendor-B,7500 APX RL,2025.0,WAV91825089,ACTIVE,0.0,0,0,1,0,0,0,0,0,0,0,62,127728.0,26,0.0
FLI900490,900490,AST-1417,CIMCX,S-A53-05-188,2016,QCSC 101617,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:47:00,9,2135.0,Vendor-A,S600,2016.0,6001213860,ACTIVE,9.0,0,1,0,3,2,0,0,1,0,1,60,122776.0,22,0.0333333333333333
FLI900491,900491,AST-1418,CIMCX,S-A53-05-188,2016,QCSC 101618,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:47:00,9,2135.0,Vendor-A,S600,2016.0,6001213853,ACTIVE,9.0,0,1,0,4,3,0,0,1,0,1,52,112318.0,16,0.0576923076923076
FLI900492,900492,AST-1419,CIMCX,S-A53-05-188,2016,QCSC 101620,SHP-10,COM,RFRCNT,2020-02-03,2025-10-03 11:29:00,9,88.0,Vendor-A,S600,2016.0,6001213854,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,63,132308.0,23,0.0
FLI900493,900493,AST-1420,CIMCX,S-A53-05-188,2016,QCSC 101621,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:48:00,9,2135.0,Vendor-A,S600,2016.0,6001213842,ACTIVE,9.0,0,1,0,1,0,0,0,0,1,0,53,122305.0,22,0.0
FLI900494,900494,AST-1834,CIMCX,S-A53-05-188,2016,QCSC 101622,SHP-10,COM,RFRCNT,2020-02-03,2026-01-12 14:49:00,9,-13.0,Vendor-B,7500 APX RL,2025.0,WAZ91834170,ACTIVE,0.0,0,0,1,9,0,6,1,2,0,0,56,116981.0,21,0.0
FLI900495,900495,AST-1273,CIMCX,S-A53-05-188,2016,QCSC 101623,SHP-10,COM,RFRCNT,2020-02-03,2019-10-28 08:57:00,9,2255.0,Vendor-A,C-600M,2020.0,6001299241,ACTIVE,5.0,0,1,0,15,1,0,0,0,14,1,57,121718.0,20,0.0175438596491228
FLI900496,900496,AST-1788,CIMCX,S-A53-05-188,2016,QCSC 101624,SHP-10,COM,RFRCNT,2020-02-03,2025-09-22 13:38:00,9,99.0,Vendor-B,7500 APX RL,2025.0,WAV91825098,ACTIVE,0.0,0,0,1,4,2,1,0,0,1,1,54,113347.0,20,0.037037037037037
FLI900497,900497,AST-1421,CIMCX,S-A53-05-188,2016,QCSC 101625,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:49:00,9,2135.0,Vendor-A,S600,2016.0,6001215196,ACTIVE,9.0,0,1,0,0,0,0,0,0,0,0,57,131727.0,15,0.0
FLI900498,900498,AST-1422,CIMCX,S-A53-05-188,2016,QCSC 101626,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:49:00,9,2135.0,Vendor-A,S600,2016.0,6001215197,ACTIVE,9.0,0,1,0,8,0,4,1,3,0,0,51,113673.0,17,0.0
FLI900499,900499,AST-1423,CIMCX,S-A53-05-188,2016,QCSC 101627,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:49:00,9,2135.0,Vendor-A,S600,2016.0,6001215195,ACTIVE,9.0,0,1,0,3,0,0,2,1,0,0,61,127574.0,20,0.0
FLI900500,900500,AST-1424,CIMCX,S-A53-05-188,2016,QCSC 101628,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:49:00,9,2135.0,Vendor-A,S600,2016.0,6001213845,ACTIVE,9.0,0,1,0,3,1,0,0,1,1,1,49,101768.0,18,0.0204081632653061
FLI900501,900501,AST-1425,CIMCX,S-A53-05-188,2016,QCSC 101629,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:49:00,9,2135.0,Vendor-A,S600,2016.0,6001213861,ACTIVE,9.0,0,1,0,6,0,0,5,1,0,0,55,118970.0,22,0.0
FLI900502,900502,AST-1817,CIMCX,S-A53-05-188,2016,QCSC 101630,SHP-10,COM,RFRCNT,2020-02-03,2025-10-27 15:45:00,9,64.0,Vendor-B,7500 APX RL,2025.0,WAV91825006,ACTIVE,0.0,0,0,1,1,0,0,0,1,0,0,58,125358.0,22,0.0
FLI900503,900503,AST-1426,CIMCX,S-A53-05-188,2016,QCSC 101631,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:50:00,9,2135.0,Vendor-A,S600,2016.0,6001213868,ACTIVE,9.0,0,1,0,5,0,2,3,0,0,0,58,123679.0,20,0.0
FLI900504,900504,AST-1427,CIMCX,S-A53-05-188,2016,QCSC 101632,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:50:00,9,2135.0,Vendor-A,S600,2016.0,6001213829,ACTIVE,9.0,0,1,0,2,0,2,0,0,0,0,59,123272.0,22,0.0
FLI900505,900505,AST-1428,CIMCX,S-A53-05-188,2016,QCSC 101633,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:50:00,9,2135.0,Vendor-A,S600,2016.0,6001215189,ACTIVE,9.0,0,1,0,3,2,0,0,1,0,1,59,134429.0,20,0.0338983050847457
FLI900506,900506,AST-1003,CIMCX,S-A53-05-188,2016,QCSC 101634,SHP-10,COM,RFRCNT,2020-02-03,2013-02-17 05:15:00,9,4699.0,Vendor-A,SB230,2012.0,6001107919,ACTIVE,13.0,0,1,0,4,0,0,1,0,3,0,60,126910.0,20,0.0
FLI900507,900507,AST-1430,CIMCX,S-A53-05-188,2016,QCSC 101635,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:52:00,9,2135.0,Vendor-A,S600,2016.0,6001213858,ACTIVE,9.0,0,1,0,1,0,0,1,0,0,0,63,135662.0,22,0.0
FLI900508,900508,AST-1431,CIMCX,S-A53-05-188,2016,QCSC 101636,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:52:00,9,2135.0,Vendor-A,S600,2016.0,6001213840,ACTIVE,9.0,0,1,0,2,0,0,0,0,2,0,57,115934.0,18,0.0
FLI900509,900509,AST-1432,CIMCX,S-A53-05-188,2016,QCSC 101637,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:53:00,9,2135.0,Vendor-A,S600,2016.0,6001215211,ACTIVE,9.0,0,1,0,3,1,1,0,0,0,1,53,116984.0,18,0.0188679245283018
FLI900510,900510,AST-1433,CIMCX,S-A53-05-188,2016,QCSC 101638,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:53:00,9,2135.0,Vendor-A,S600,2016.0,6001215222,ACTIVE,9.0,0,1,0,3,1,0,0,2,0,1,58,121732.0,19,0.0172413793103448
FLI900511,900511,AST-1434,CIMCX,S-A53-05-188,2016,QCSC 101639,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:53:00,9,2135.0,Vendor-A,S600,2016.0,6001215208,ACTIVE,9.0,0,1,0,2,0,0,1,1,0,0,58,122707.0,22,0.0
FLI900512,900512,AST-1435,CIMCX,S-A53-05-188,2016,QCSC 101640,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:53:00,9,2135.0,Vendor-A,S600,2016.0,6001213856,ACTIVE,9.0,0,1,0,2,0,0,0,2,0,0,53,111077.0,21,0.0
FLI900513,900513,AST-1436,CIMCX,S-A53-05-188,2016,QCSC 101641,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:53:00,9,2135.0,Vendor-A,S600,2016.0,6001215190,ACTIVE,9.0,0,1,0,3,0,3,0,0,0,0,62,129961.0,21,0.0
FLI900514,900514,AST-1437,CIMCX,S-A53-05-188,2016,QCSC 101642,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:54:00,9,2135.0,Vendor-A,S600,2016.0,6001215192,ACTIVE,9.0,0,1,0,7,0,6,0,1,0,0,62,128720.0,19,0.0
FLI900515,900515,AST-1438,CIMCX,S-A53-05-188,2016,QCSC 101643,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:54:00,9,2135.0,Vendor-A,S600,2016.0,6001213863,ACTIVE,9.0,0,1,0,2,1,0,0,1,0,1,55,114339.0,21,0.0181818181818181
FLI900516,900516,AST-1439,CIMCX,S-A53-05-188,2017,QCSC104489,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:55:00,8,2135.0,Vendor-A,C600,2017.0,6001232957,ACTIVE,8.0,0,1,0,3,0,1,0,2,0,0,57,128401.0,15,0.0
FLI900517,900517,AST-1440,CIMCX,S-A53-05-188,2017,QCSC104490,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:55:00,8,2135.0,Vendor-A,C600,2017.0,6001232956,ACTIVE,8.0,0,1,0,2,0,1,0,1,0,0,55,121240.0,22,0.0
FLI900518,900518,AST-1441,CIMCX,S-A53-05-188,2017,QCSC104491,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:55:00,8,2135.0,Vendor-A,C600,2017.0,6001232967,ACTIVE,8.0,0,1,0,1,0,0,0,1,0,0,52,113031.0,21,0.0
FLI900519,900519,AST-1442,CIMCX,S-A53-05-188,2017,QCSC104492,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:57:00,8,2135.0,Vendor-A,C600,2017.0,6001232944,ACTIVE,8.0,0,1,0,1,0,1,0,0,0,0,53,121507.0,19,0.0
FLI900520,900520,AST-1443,CIMCX,S-A53-05-188,2017,QCSC104493,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:57:00,8,2135.0,Vendor-A,C600,2017.0,6001232939,ACTIVE,8.0,0,1,0,1,0,0,0,1,0,0,51,112833.0,20,0.0
FLI900521,900521,AST-1444,CIMCX,S-A53-05-188,2017,QCSC104494,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:57:00,8,2135.0,Vendor-A,C600,2017.0,6001232935,ACTIVE,8.0,0,1,0,0,0,0,0,0,0,0,58,131237.0,22,0.0
FLI900522,900522,AST-1445,CIMCX,S-A53-05-188,2017,QCSC104495,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:57:00,8,2135.0,Vendor-A,C600,2017.0,6001232948,ACTIVE,8.0,0,1,0,5,0,2,2,1,0,0,58,118727.0,22,0.0
FLI900523,900523,AST-1446,CIMCX,S-A53-05-188,2017,QCSC104497,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:58:00,8,2135.0,Vendor-A,C600,2017.0,6001232938,ACTIVE,8.0,0,1,0,5,3,2,0,0,0,1,57,121881.0,22,0.0526315789473684
FLI900524,900524,AST-1447,CIMCX,S-A53-05-188,2017,QCSC104498,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:58:00,8,2135.0,Vendor-A,C600,2017.0,6001232946,ACTIVE,8.0,0,1,0,14,0,0,2,0,12,0,59,124687.0,23,0.0
FLI900525,900525,AST-1448,CIMCX,S-A53-05-188,2017,QCSC104499,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:58:00,8,2135.0,Vendor-A,C600,2017.0,6001232934,ACTIVE,8.0,0,1,0,7,1,5,0,1,0,1,61,128224.0,20,0.0163934426229508
FLI900526,900526,AST-1449,CIMCX,S-A53-05-188,2017,QCSC104500,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:58:00,8,2135.0,Vendor-A,C600,2017.0,6001232933,ACTIVE,8.0,0,1,0,3,0,2,0,1,0,0,53,119269.0,17,0.0
FLI900527,900527,AST-1450,CIMCX,S-A53-05-188,2017,QCSC104501,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:58:00,8,2135.0,Vendor-A,C600,2017.0,6001232958,ACTIVE,8.0,0,1,0,1,0,0,0,1,0,0,59,129834.0,23,0.0
FLI900528,900528,AST-1451,CIMCX,S-A53-05-188,2017,QCSC104502,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:58:00,8,2135.0,Vendor-A,C600,2017.0,6001232955,ACTIVE,8.0,0,1,0,3,0,0,3,0,0,0,55,124816.0,18,0.0
FLI900529,900529,AST-1452,CIMCX,S-A53-05-188,2017,QCSC104503,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:59:00,8,2135.0,Vendor-A,PRECDNT S600,2014.0,6001165024,ACTIVE,11.0,0,1,0,18,1,12,1,3,1,1,55,120441.0,21,0.0181818181818181
FLI900530,900530,AST-1789,CIMCX,S-A53-05-188,2017,QCSC104504,SHP-10,COM,RFRCNT,2020-02-03,2025-09-17 15:12:00,8,104.0,Vendor-B,7500 APX RL,2025.0,WAV91825012,ACTIVE,0.0,0,0,1,3,0,3,0,0,0,0,48,106614.0,21,0.0
FLI900531,900531,AST-1453,CIMCX,S-A53-05-188,2017,QCSC104505,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 15:59:00,8,2135.0,Vendor-A,C600,2017.0,6001232950,ACTIVE,8.0,0,1,0,2,2,0,0,0,0,1,59,122279.0,22,0.0338983050847457
FLI900532,900532,AST-1454,CIMCX,S-A53-05-188,2017,QCSC104506,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:00:00,8,2135.0,Vendor-A,C600,2017.0,6001232966,ACTIVE,8.0,0,1,0,0,0,0,0,0,0,0,59,130426.0,18,0.0
FLI900533,900533,AST-1455,CIMCX,S-A53-05-188,2017,QCSC104507,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:00:00,8,2135.0,Vendor-A,PRECDNT S600,2014.0,6001165026,ACTIVE,11.0,0,1,0,7,1,5,1,0,0,1,60,130404.0,22,0.0166666666666666
FLI900534,900534,AST-1456,CIMCX,S-A53-05-188,2017,QCSC104508,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:00:00,8,2135.0,Vendor-A,C600,2017.0,6001232951,ACTIVE,8.0,0,1,0,3,0,0,1,1,1,0,57,128307.0,18,0.0
FLI900535,900535,AST-1457,CIMCX,S-A53-05-188,2017,QCSC104509,SHP-10,COM,RFRCNT,2020-02-03,2020-02-25 16:00:00,8,2135.0,Vendor-A,C600,2017.0,6001232941,ACTIVE,8.0,0,1,0,8,2,0,1,5,0,1,51,99006.0,20,0.0392156862745098
